F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-jmahonin@interset.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-samarth@apache.org,F71-mujtaba@apache.org,F71-wei.xue@intel.com,F74,F85,F73,F84,F146,F147,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,1977,2,748,749,
406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,1977,2,748,749,
406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,1977,2,748,749,
406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,1977,2,748,749,
230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,1977,2,748,749,
230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,1,1977,2,748,749,
427,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,1,1977,2,748,749,
427,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,1,1977,2,748,749,
131,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,2,748,749,
135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,881,1,1977,2,748,749,
135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,1,1977,2,748,749,
461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,1,1977,2,748,749,
393,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,1,1977,2,748,749,
29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1,1977,2,748,749,
29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1,1977,2,748,749,
29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1,1977,2,748,749,
29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1,1977,2,748,749,
29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1,1977,2,748,749,
29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1,1977,2,748,749,
29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,798,1,1977,2,748,749,
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,1,1977,2,748,749,
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,1,1977,2,748,749,
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,1,1977,2,748,749,
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,1,1977,2,748,749,
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,1,1977,2,748,749,
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,1,1977,2,748,749,
168,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,2,748,749,
168,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,2,748,749,
168,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,2,748,749,
168,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,2,748,749,
168,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,2,748,749,
168,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,2,748,749,
168,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,2,748,749,
303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,1,1977,2,748,749,
303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,1,1977,2,748,749,
549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,1,1977,2,748,749,
48,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1,1977,2,748,749,
48,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1,1977,2,748,749,
48,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1,1977,2,748,749,
48,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1,1977,2,748,749,
48,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1,1977,2,748,749,
48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1,1977,2,748,749,
48,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1,1977,2,748,749,
48,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1,1977,2,748,749,
79,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,825,1,1977,2,748,749,
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1292,1,1977,2,748,749,
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1292,1,1977,2,748,749,
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1292,1,1977,2,748,749,
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1292,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1108,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1,1977,2,748,749,
187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,933,1,1977,2,748,749,
187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,933,1,1977,2,748,749,
187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,933,1,1977,2,748,749,
187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,933,1,1977,2,748,749,
187,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,933,1,1977,2,748,749,
187,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,933,1,1977,2,748,749,
187,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,933,1,1977,2,748,749,
187,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,933,1,1977,2,748,749,
187,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,933,1,1977,2,748,749,
187,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,933,1,1977,2,748,749,
187,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,933,1,1977,2,748,749,
187,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,933,1,1977,2,748,749,
187,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,933,1,1977,2,748,749,
187,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,933,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
374,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,2,748,749,
374,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1120,1,1977,2,748,749,
374,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1120,1,1977,2,748,749,
374,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,2,748,749,
374,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,2,748,749,
374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,2,748,749,
374,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1120,1,1977,2,748,749,
374,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,2,748,749,
568,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1314,1,1977,2,748,749,
568,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1314,1,1977,2,748,749,
568,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1314,1,1977,2,748,749,
568,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1314,1,1977,2,748,749,
568,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1314,1,1977,2,748,749,
568,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1314,1,1977,2,748,749,
568,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1314,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,888,1,1977,2,748,749,
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,2,748,749,
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,2,748,749,
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,2,748,749,
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,2,748,749,
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,2,748,749,
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,2,748,749,
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,2,748,749,
273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1,1977,2,748,749,
273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1,1977,2,748,749,
273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
602,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,2,748,749,
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
