F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-CommandType,F16-List<String>,F16-String[],F16-XAResource[],F16-NA,F16-void,F16-byte[],F16-int,F16-InternalMessage,F16-Color,F16-boolean,F16-String,F16-MessageMetaData_0_10,F16-ConstantExpression,F16-InitialDirContext,F16-ManagedObject,F16-Reader,F16-BigDecimal,F16-Message,F16-HttpURLConnection,F3-NA,F3-Integer,F3-Class,F3-Long,F3-Destination,F3-Map<String Object>,F3-Session.AUTO_ACKNOWLEDGE,F3-TimeUnit,F3-InputStream,F3-null,F3-byte[],F3-boolean,F3-MarkableDataInput,F3-getTaskExecutor().getExecutor(),F3-SimplePropertyValue,F3-String,F3-long,F3-State.DELETED,F3-int,F3-String[],F7--,F7-/,F7-++,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-BigInteger,F12-NA,F12-boolean,F12-Logger,F12-UnsignedShort[],F12-Map<String ConfiguredObjectRecord>,F12-String,F12-CountDownLatch,F12-Comparator<Map>[],F12-Outcome[],F12-byte,F12-ConfiguredObjectRecord,F12-JMSException,F12-AtomicInteger,F12-UUID,F12-AtomicReference<Notification>,F12-TestCommand,F12-UnsignedByte[],F17-final,F17-static,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-FileOutputStream,F2-SelectorParserTokenManager,F2-NA,F2-Map<String Object>,F2-AbstractQueueTestBase,F2-SimpleCharStream,F2-Buffer,F2-Object,F2-Connection,F2-String,F2-URLConnection,F2-ConnectionEndpoint,F2-CountDownLatch,F2-ByteBuffer,F2-System,F2-Boolean,F2-File,F2-PlainPasswordFilePrincipalDatabaseTest,F6-org.apache.qpid.filter.selector.Token,F6-java.io.BufferedWriter,F6-org.apache.qpid.disttest.client.property.SimplePropertyValue,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.qpid.test.client.destination.AMQAnyDestination,F6-java.io.InputStreamReader,F6-org.apache.qpid.server.security.auth.UsernamePrincipal,F6-java.util.HashMap<java.lang.String java.lang.Object>,F6-java.util.Properties,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.Boolean,F6-java.lang.StringBuilder,F6-java.util.concurrent.CountDownLatch,F6-java.lang.Double,F6-java.io.BufferedReader,F6-org.apache.qpid.test.unit.client.connection.AMQConnection,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-readByte,F1-createConsumer,F1-getTestName,F1-ReInit,F1-delete,F1-NA,F1-setState,F1-immediateFuture,F1-hasRemaining,F1-assertEquals,F1-write,F1-createSession,F1-listFiles,F1-toLowerCase,F1-getAbsolutePath,F1-put,F1-writeObject,F1-createTempFile,F1-readUnsignedShort,F1-readAMQShortString,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AMQMethodBodyImpl,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.io.DataInputStream,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-branchId,F9-name,F9-data,F9-records,F9-NA,F9-appId,F9-globalId,F9-response,F9-userId,F9-type,F9-_major,F9-_minor,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-SaslServer,F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-UUID,F4-Statement,F4-XATopicConnection,F4-KeyStore,F4-Connection,F4-byte[],F4-Object,F4-File,F4-void,F4-String,F4-int,F4-ServerMessage,F4-OutputStream,F8-AMQPProtocolVersionWrapper,F8-Command,F8-SessionDetach,F8-MessageProperties,F8-Payload,F8-Xid,F8-NA,F8-SessionDetached,F8-ConnectionStartOk,F8-DurableConfigurationStoreStub,F8-SessionAttached,F8-SessionAttach,F11-_underlying,F11-NA,F11-TYPE_CODES,F11-EXTERNAL_AUTHENTICATION_PROVIDER,F11-_exception,F11-_lastUse,F11-ACCEPTED,F11-TEST1_VIRTUALHOST,F11-_key,F11-_rollOnRestart,F11-_fileName,F11-CLASS_ID,F11-_connection,F11-QPID_MAX_SIZE,F11-cachedValues,F11-DEFAULT_LOG_WAIT,F11-_isFirst,F11-METHOD_ID,F11-LOGGER,F11-UTF8_CHARSET,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F73,F84,F146,category
1998,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/BooleanWriter.java,56,true,7,5,2477,2,0,370,2,145,0.4714285714285714,40,20,0.5,1.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,STYLE,5.518763796909492E-4,NS_NON_SHORT_CIRCUIT,20,3,1,0.020074696545284782,4.6685340802987864E-4,4.6685340802987864E-4,-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-1.0,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,3,2088,1182,3951,0,0.0023939353637451788,0,5387,-5387,5387,0.002558715509453086,0,54,54,108,54,-54,0,0.0107275006857554,54,967,0,5392,4640,-54,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
1998,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/ByteWriter.java,56,true,20,5,2477,2,16,370,7,145,0.43333333333333335,57,20,0.3508771929824561,0.6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,STYLE,0.012141280353200883,SF_SWITCH_FALLTHROUGH,17,2,2,0.020074696545284782,9.337068160597573E-4,9.337068160597573E-4,-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,3,2088,1182,3951,0,0.0031039608288886945,0,5387,-5387,5387,0.002558715509453086,0,71,71,142,71,-71,0,0.011892790201802343,71,967,0,5392,4640,-71,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
1998,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/ByteWriter.java,56,true,20,5,2477,2,16,370,7,145,0.37777777777777777,57,20,0.3508771929824561,0.54,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,STYLE,0.016004415011037526,SF_SWITCH_NO_DEFAULT,19,2,2,0.020074696545284782,9.337068160597573E-4,9.337068160597573E-4,-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,3,2088,1182,3951,0,0.0031039608288886945,0,5387,-5387,5387,0.002558715509453086,0,71,71,142,71,-71,0,0.011892790201802343,71,967,0,5392,4640,-71,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
3951,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/CompoundWriter.java,1182,true,336,17,2477,3,14,370,82,145,0.7402078337330137,338,26,0.07692307692307693,0.19047619047619047,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,CORRECTNESS,0.0027593818984547464,NP_NULL_ON_SOME_PATH,6,1,1,0.020074696545284782,9.337068160597573E-4,4.6685340802987864E-4,-1.0,0.0,0.0,0.1111111111111111,0.16972252209099487,-1.0,0.0,0.008830022075055188,1372.1458333333333,-1.0,-1.0,5,2088,1182,3951,0,0.007560718057022175,0,5387,-5387,5387,0.002558715509453086,0,358,359,717,358,-358,0,0.02900256654342127,358,967,0,5392,4640,-358,10999,-4425,0.008415432261936504,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,7773,39,1900,open
3951,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/CompoundWriter.java,1182,true,665,17,2477,3,21,370,232,145,0.3233984241178486,338,26,0.07692307692307693,0.08214457115432959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,STYLE,0.012141280353200883,SF_SWITCH_FALLTHROUGH,20,3,1,0.020074696545284782,9.337068160597573E-4,4.6685340802987864E-4,-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,5,2088,1182,3951,0,0.007560718057022175,0,5387,-5387,5387,0.002558715509453086,0,358,359,717,358,-358,0,0.02900256654342127,358,967,0,5392,4640,-358,10999,-4425,0.008415432261936504,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1900,7773,39,1900,open
3951,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/DecimalConstructor.java,1182,true,28,6,2477,4,8,370,11,145,0.46956521739130436,161,23,0.14285714285714285,0.14285714285714285,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,STYLE,0.09271523178807947,DLS_DEAD_LOCAL_STORE,20,3,1,0.020074696545284782,0.0014005602240896359,4.6685340802987864E-4,-1.0,0.25,0.005859375,0.19409937888198758,0.1983117923895596,-0.35714285714285715,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,2,2088,1182,3951,0,0.0072351637321734765,0,5387,-5387,5387,0.002558715509453086,173,173,0,346,173,0,0,0.008755381818569514,173,967,0,5392,4640,-173,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
3951,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/DecimalConstructor.java,1182,true,19,6,2477,4,8,370,8,145,0.7739130434782608,161,23,0.14285714285714285,0.21052631578947367,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,STYLE,0.09271523178807947,DLS_DEAD_LOCAL_STORE,20,3,1,0.020074696545284782,0.0014005602240896359,4.6685340802987864E-4,-1.0,0.25,0.005859375,0.19409937888198758,0.1983117923895596,-0.35714285714285715,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,2,2088,1182,3951,0,0.0072351637321734765,0,5387,-5387,5387,0.002558715509453086,173,173,0,346,173,0,0,0.008755381818569514,173,967,0,5392,4640,-173,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
3951,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/DecimalConstructor.java,1182,true,19,6,2477,4,8,370,8,145,0.6521739130434783,161,23,0.14285714285714285,0.21052631578947367,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,STYLE,0.09271523178807947,DLS_DEAD_LOCAL_STORE,20,3,1,0.020074696545284782,0.0014005602240896359,4.6685340802987864E-4,-1.0,0.25,0.005859375,0.19409937888198758,0.1983117923895596,-0.35714285714285715,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,2,2088,1182,3951,0,0.0072351637321734765,0,5387,-5387,5387,0.002558715509453086,173,173,0,346,173,0,0,0.008755381818569514,173,967,0,5392,4640,-173,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
3951,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/DefaultDescribedTypeConstructor.java,1182,true,18,3,2477,1,8,370,5,145,0.6857142857142857,42,20,0.47619047619047616,0.1111111111111111,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,I18N,0.07505518763796909,DM_DEFAULT_ENCODING,19,1,1,0.020074696545284782,4.6685340802987864E-4,4.6685340802987864E-4,-1.0,0.11764705882352941,0.05190311418685121,0.16042780748663102,0.0018556117958445741,-0.6985294117647058,0.0,0.016556291390728478,914.4331550802139,-1.0,-1.0,3,2088,1182,3951,0,0.002084462417142619,0,5387,-5387,5387,0.002558715509453086,0,50,50,100,50,-50,0,0.005906990889443075,50,967,0,5392,4640,-50,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
1998,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/FixedEightWriter.java,56,true,132,6,2477,1,16,370,46,145,0.5432098765432098,74,20,0.2702702702702703,0.20382395382395382,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,STYLE,0.012141280353200883,SF_SWITCH_FALLTHROUGH,17,2,2,0.020074696545284782,9.337068160597573E-4,9.337068160597573E-4,-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,3,2088,1182,3951,0,0.003583645544877016,0,5387,-5387,5387,0.002558715509453086,0,88,88,176,88,-88,0,0.009076590984359038,88,967,0,5392,4640,-88,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
1998,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/FixedEightWriter.java,56,true,44,6,2477,1,16,370,16,145,0.32407407407407407,74,20,0.2702702702702703,0.5379825653798256,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,STYLE,0.016004415011037526,SF_SWITCH_NO_DEFAULT,19,2,2,0.020074696545284782,9.337068160597573E-4,9.337068160597573E-4,-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,3,2088,1182,3951,0,0.003583645544877016,0,5387,-5387,5387,0.002558715509453086,0,88,88,176,88,-88,0,0.009076590984359038,88,967,0,5392,4640,-88,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
3951,org/apache/qpid/amqp_1_0/codec,org/apache/qpid/amqp_1_0/codec/FixedFourWriter.java,1182,true,200,6,2477,1,16,370,61,145,0.4959016393442623,88,21,0.23863636363636365,0.143671875,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,STYLE,0.012141280353200883,SF_SWITCH_FALLTHROUGH,20,3,2,0.020074696545284782,9.337068160597573E-4,9.337068160597573E-4,-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,3,2088,1182,3951,0,0.004172574437917764,0,5387,-5387,5387,0.002558715509453086,0,103,103,206,103,-103,0,0.010275188475120434,103,967,0,5392,4640,-103,10999,-4425,0.008415432261936504,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,7773,39,1900,open
