F83,F71-grobmeier@apache.org,F71-rpopma@unknown,F71-rgoers@apache.org,F71-mattsicker@apache.org,F71-nickwilliams@unknown,F71-remkop@yahoo.com,F71-mattsicker@unknown,F71-sdeboy@apache.org,F71-bbrouwer@unknown,F71-ggregory@apache.org,F71-rgoers@nextiva.com,F71-rpopma@apache.org,F71-ralph.goers@dslextreme.com,F71-carnold@apache.org,F71-garydgregory@gmail.com,F74,F85,F73,F84,F146,F147,
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5564,1,8968,202,5053,4855,
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5564,1,8968,202,5053,4855,
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5564,1,8968,202,5053,4855,
202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5053,1,8968,202,5053,4855,
202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5053,1,8968,202,5053,4855,
202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5053,1,8968,202,5053,4855,
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5564,1,8968,202,5053,4855,
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5564,1,8968,202,5053,4855,
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5564,1,8968,202,5053,4855,
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5564,1,8968,202,5053,4855,
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5564,1,8968,202,5053,4855,
716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5564,1,8968,202,5053,4855,
187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5039,1,8968,187,5039,4855,
189,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,5041,1,8968,187,5039,4855,
187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5039,1,8968,187,5039,4855,
187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5039,1,8968,187,5039,4855,
140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4992,1,8968,37,4889,4855,
153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5005,1,8968,37,4889,4855,
52,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,4904,1,8968,52,4904,4855,
52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4904,1,8968,52,4904,4855,
52,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,4904,1,8968,52,4904,4855,
1966,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6819,1,8968,113,4965,4855,
1966,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6819,1,8968,113,4965,4855,
869,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5721,1,8968,113,4965,4855,
403,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,5251,1,8968,113,4965,4855,
403,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,5251,1,8968,113,4965,4855,
403,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,5251,1,8968,113,4965,4855,
403,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,5251,1,8968,113,4965,4855,
403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5251,1,8968,113,4965,4855,
931,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
370,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5228,1,8968,113,4965,4855,
370,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5228,1,8968,113,4965,4855,
629,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5481,1,8968,113,4965,4855,
629,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5481,1,8968,113,4965,4855,
2545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7398,1,8968,113,4965,4855,
2545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7398,1,8968,113,4965,4855,
2545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7398,1,8968,113,4965,4855,
2545,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7398,1,8968,113,4965,4855,
376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5227,1,8968,113,4965,4855,
376,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5227,1,8968,113,4965,4855,
113,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,4965,1,8968,113,4965,4855,
113,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,4965,1,8968,113,4965,4855,
113,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,4965,1,8968,113,4965,4855,
113,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,4965,1,8968,113,4965,4855,
113,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,4965,1,8968,113,4965,4855,
394,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5245,1,8968,113,4965,4855,
1963,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6816,1,8968,113,4965,4855,
931,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
931,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5783,1,8968,113,4965,4855,
1963,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6816,1,8968,113,4965,4855,
1963,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6816,1,8968,113,4965,4855,
1963,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6816,1,8968,113,4965,4855,
1963,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6816,1,8968,113,4965,4855,
1963,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6816,1,8968,113,4965,4855,
1681,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6533,1,8968,113,4965,4855,
376,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5227,1,8968,113,4965,4855,
376,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5227,1,8968,113,4965,4855,
376,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5227,1,8968,113,4965,4855,
376,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5227,1,8968,113,4965,4855,
376,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5227,1,8968,113,4965,4855,
376,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5227,1,8968,113,4965,4855,
875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5727,1,8968,314,5166,4855,
1125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5977,1,8968,314,5166,4855,
1125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5977,1,8968,314,5166,4855,
1125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5977,1,8968,314,5166,4855,
1125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5977,1,8968,314,5166,4855,
1125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5977,1,8968,314,5166,4855,
1125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5977,1,8968,314,5166,4855,
1125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5977,1,8968,314,5166,4855,
1125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5977,1,8968,314,5166,4855,
1125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5977,1,8968,314,5166,4855,
1169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6021,1,8968,1125,5977,4855,
1169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6021,1,8968,1152,6004,4855,
1169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6021,1,8968,1152,6004,4855,
1155,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6007,1,8968,1155,6007,4855,
487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5341,1,8968,7,4859,4855,
487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5341,1,8968,7,4859,4855,
487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5341,1,8968,7,4859,4855,
489,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5343,1,8968,7,4859,4855,
489,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5343,1,8968,7,4859,4855,
393,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5244,1,8968,7,4859,4855,
393,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5244,1,8968,7,4859,4855,
393,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5244,1,8968,7,4859,4855,
393,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5244,1,8968,7,4859,4855,
393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5244,1,8968,7,4859,4855,
489,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5343,1,8968,7,4859,4855,
489,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5343,1,8968,7,4859,4855,
488,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5342,1,8968,7,4859,4855,
488,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5342,1,8968,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5245,1,4375,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5245,1,4375,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5245,1,4375,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5245,1,4375,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5245,1,4375,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5245,1,4375,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5245,1,4375,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5245,1,4375,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5245,1,4375,7,4859,4855,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5245,1,4375,7,4859,4855,
489,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5343,1,8968,7,4859,4855,
489,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5343,1,8968,7,4859,4855,
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859,1,8968,7,4859,4855,
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859,1,8968,7,4859,4855,
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859,1,8968,7,4859,4855,
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859,1,8968,7,4859,4855,
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859,1,8968,7,4859,4855,
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859,1,8968,7,4859,4855,
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859,1,8968,7,4859,4855,
7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859,1,8968,7,4859,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8968,4114,0,4855,
1561,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6413,1,8968,1150,6002,4855,
1561,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6413,1,8968,1150,6002,4855,
1561,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6413,1,8968,1150,6002,4855,
1150,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6002,1,8968,1150,6002,4855,
1426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6278,1,8968,1150,6002,4855,
863,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5715,1,8968,863,5715,4855,
863,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5715,1,8968,863,5715,4855,
863,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5715,1,8968,863,5715,4855,
737,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5589,1,8968,393,5244,4855,
737,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5589,1,8968,393,5244,4855,
587,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5439,1,8968,393,5244,4855,
1084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5936,1,8968,141,4993,4855,
1084,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5936,1,8968,141,4993,4855,
1963,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,6816,1,8968,394,5245,4855,
1963,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,6816,1,8968,394,5245,4855,
571,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,5419,1,8968,394,5245,4855,
571,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,5419,1,8968,394,5245,4855,
571,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,5419,1,8968,394,5245,4855,
1133,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5985,1,8968,398,5254,4855,
398,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,5254,1,8968,398,5254,4855,
2535,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7388,1,8968,398,5254,4855,
2535,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7388,1,8968,398,5254,4855,
398,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,5254,1,4375,398,5254,4855,
1561,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6413,1,8968,398,5254,4855,
2535,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7388,1,8968,398,5254,4855,
1256,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6108,1,8968,398,5254,4855,
1256,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6108,1,8968,398,5254,4855,
1256,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6108,1,8968,398,5254,4855,
1256,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6108,1,8968,398,5254,4855,
398,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,5254,1,8968,398,5254,4855,
398,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,5254,1,8968,398,5254,4855,
875,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5727,1,8968,376,5227,4855,
474,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5325,1,8968,376,5227,4855,
1148,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6000,1,8968,1037,5889,4855,
31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4883,1,8968,31,4883,4855,
196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5047,1,8968,111,4963,4855,
196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5047,1,8968,111,4963,4855,
296,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,5148,1,8968,111,4963,4855,
111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4963,1,8968,111,4963,4855,
111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4963,1,8968,111,4963,4855,
142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4994,1,8968,111,4963,4855,
465,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5316,1,8968,146,4998,4855,
465,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5316,1,8968,146,4998,4855,
442,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,5294,1,8968,154,5006,4855,
465,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5316,1,8968,146,4998,4855,
394,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5245,1,8968,146,4998,4855,
1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6843,1,8968,28,4880,4855,
211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5063,1,8968,28,4880,4855,
211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5063,1,8968,28,4880,4855,
730,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,5582,1,8968,28,4880,4855,
1561,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,6413,1,8968,1561,6413,4855,
1561,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,6413,1,8968,1561,6413,4855,
