BAD_PRACTICE,SE_BAD_FIELD_INNER_CLASS,org/apache/log4j/BasicConfigurationFactory.java,,54-67,[        public BasicConfiguration() {,             super(ConfigurationSource.NULL_SOURCE);, ,             final LoggerConfig root = getRootLogger();,             setName("BasicConfiguration");,             final String levelName = System.getProperty(DEFAULT_LEVEL);,             final Level level = (levelName != null && Level.getLevel(levelName) != null) ? Level.getLevel(levelName),                     : Level.DEBUG;,             root.setLevel(level);,         }, ,         @Override,         protected void doConfigure() {,         }],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/log4j/BasicConfigurationFactory.java,,54-67,[        public BasicConfiguration() {,             super(ConfigurationSource.NULL_SOURCE);, ,             final LoggerConfig root = getRootLogger();,             setName("BasicConfiguration");,             final String levelName = System.getProperty(DEFAULT_LEVEL);,             final Level level = (levelName != null && Level.getLevel(levelName) != null) ? Level.getLevel(levelName),                     : Level.DEBUG;,             root.setLevel(level);,         }, ,         @Override,         protected void doConfigure() {,         }],,
BAD_PRACTICE,SE_BAD_FIELD,org/apache/logging/log4j/core/async/AsyncLoggerConfigHelper.java,,59-360,[class AsyncLoggerConfigHelper {, ,     private static final int MAX_DRAIN_ATTEMPTS_BEFORE_SHUTDOWN = 200;,     private static final int SLEEP_MILLIS_BETWEEN_DRAIN_ATTEMPTS = 50;,     private static final int RINGBUFFER_MIN_SIZE = 128;,     private static final int RINGBUFFER_DEFAULT_SIZE = 256 * 1024;,     private static final Logger LOGGER = StatusLogger.getLogger();, ,     private static ThreadFactory threadFactory = new DaemonThreadFactory("AsyncLoggerConfig-");,     private static volatile Disruptor<Log4jEventWrapper> disruptor;,     private static ExecutorService executor;, ,     private static volatile int count = 0;,     private static ThreadLocal<Boolean> isAppenderThread = new ThreadLocal<Boolean>();, ,     /**,      * Factory used to populate the RingBuffer with events. These event objects,      * are then re-used during the life of the RingBuffer.,      */,     private static final EventFactory<Log4jEventWrapper> FACTORY = new EventFactory<Log4jEventWrapper>() {,         @Override,         public Log4jEventWrapper newInstance() {,             return new Log4jEventWrapper();,         },     };, ,     /**,      * Object responsible for passing on data to a specific RingBuffer event.,      */,     private final EventTranslatorTwoArg<Log4jEventWrapper, LogEvent, AsyncLoggerConfig> translator ,             = new EventTranslatorTwoArg<Log4jEventWrapper, LogEvent, AsyncLoggerConfig>() {, ,         @Override,         public void translateTo(final Log4jEventWrapper ringBufferElement, final long sequence, ,                 final LogEvent logEvent, final AsyncLoggerConfig loggerConfig) {,             ringBufferElement.event = logEvent;,             ringBufferElement.loggerConfig = loggerConfig;,         },     };, ,     private final AsyncLoggerConfig asyncLoggerConfig;, ,     public AsyncLoggerConfigHelper(final AsyncLoggerConfig asyncLoggerConfig) {,         this.asyncLoggerConfig = asyncLoggerConfig;,         claim();,     }, ,     private static synchronized void initDisruptor() {,         if (disruptor != null) {,             LOGGER.trace("AsyncLoggerConfigHelper not starting new disruptor, using existing object. Ref count is {}.", count);,             return;,         },         LOGGER.trace("AsyncLoggerConfigHelper creating new disruptor. Ref count is {}.", count);,         final int ringBufferSize = calculateRingBufferSize();,         final WaitStrategy waitStrategy = createWaitStrategy();,         executor = Executors.newSingleThreadExecutor(threadFactory);,         initThreadLocalForExecutorThread();,         disruptor = new Disruptor<Log4jEventWrapper>(FACTORY, ringBufferSize,,                 executor, ProducerType.MULTI, waitStrategy);,         final EventHandler<Log4jEventWrapper>[] handlers = new Log4jEventWrapperHandler[] {//,         new Log4jEventWrapperHandler() };,         final ExceptionHandler errorHandler = getExceptionHandler();,         disruptor.handleExceptionsWith(errorHandler);,         disruptor.handleEventsWith(handlers);, ,         LOGGER.debug(,                 "Starting AsyncLoggerConfig disruptor with ringbuffer size={}, waitStrategy={}, exceptionHandler={}...",,                 disruptor.getRingBuffer().getBufferSize(), waitStrategy.getClass().getSimpleName(), errorHandler);,         disruptor.start();,     }, ,     private static WaitStrategy createWaitStrategy() {,         final String strategy = System,                 .getProperty("AsyncLoggerConfig.WaitStrategy");,         LOGGER.debug("property AsyncLoggerConfig.WaitStrategy={}", strategy);,         if ("Sleep".equals(strategy)) {,             return new SleepingWaitStrategy();,         } else if ("Yield".equals(strategy)) {,             return new YieldingWaitStrategy();,         } else if ("Block".equals(strategy)) {,             return new BlockingWaitStrategy();,         },         LOGGER.debug("disruptor event handler uses BlockingWaitStrategy");,         return new BlockingWaitStrategy();,     }, ,     private static int calculateRingBufferSize() {,         int ringBufferSize = RINGBUFFER_DEFAULT_SIZE;,         final String userPreferredRBSize = System.getProperty(,                 "AsyncLoggerConfig.RingBufferSize",,                 String.valueOf(ringBufferSize));,         try {,             int size = Integer.parseInt(userPreferredRBSize);,             if (size < RINGBUFFER_MIN_SIZE) {,                 size = RINGBUFFER_MIN_SIZE;,                 LOGGER.warn(,                         "Invalid RingBufferSize {}, using minimum size {}.",,                         userPreferredRBSize, RINGBUFFER_MIN_SIZE);,             },             ringBufferSize = size;,         } catch (final Exception ex) {,             LOGGER.warn("Invalid RingBufferSize {}, using default size {}.",,                     userPreferredRBSize, ringBufferSize);,         },         return Integers.ceilingNextPowerOfTwo(ringBufferSize);,     }, ,     private static ExceptionHandler getExceptionHandler() {,         final String cls = System,                 .getProperty("AsyncLoggerConfig.ExceptionHandler");,         if (cls == null) {,             return null;,         },         try {,             @SuppressWarnings("unchecked"),             final Class<? extends ExceptionHandler> klass = (Class<? extends ExceptionHandler>) Class,                     .forName(cls);,             final ExceptionHandler result = klass.newInstance();,             return result;,         } catch (final Exception ignored) {,             LOGGER.debug(,                     "AsyncLoggerConfig.ExceptionHandler not set: error creating ",                             + cls + ": ", ignored);,             return null;,         },     }, ,     /**,      * RingBuffer events contain all information necessary to perform the work,      * in a separate thread.,      */,     private static class Log4jEventWrapper {,         private AsyncLoggerConfig loggerConfig;,         private LogEvent event;, ,         /**,          * Release references held by ring buffer to allow objects to be,          * garbage-collected.,          */,         public void clear() {,             loggerConfig = null;,             event = null;,         },     }, ,     /**,      * EventHandler performs the work in a separate thread.,      */,     private static class Log4jEventWrapperHandler implements,             SequenceReportingEventHandler<Log4jEventWrapper> {,         private static final int NOTIFY_PROGRESS_THRESHOLD = 50;,         private Sequence sequenceCallback;,         private int counter;, ,         @Override,         public void setSequenceCallback(final Sequence sequenceCallback) {,             this.sequenceCallback = sequenceCallback;,         }, ,         @Override,         public void onEvent(final Log4jEventWrapper event, final long sequence,,                 final boolean endOfBatch) throws Exception {,             event.event.setEndOfBatch(endOfBatch);,             event.loggerConfig.asyncCallAppenders(event.event);,             event.clear();, ,             // notify the BatchEventProcessor that the sequence has progressed.,             // Without this callback the sequence would not be progressed,             // until the batch has completely finished.,             if (++counter > NOTIFY_PROGRESS_THRESHOLD) {,                 sequenceCallback.set(sequence);,                 counter = 0;,             },         },     }, ,     /**,      * Increases the reference count and creates and starts a new Disruptor and,      * associated thread if none currently exists.,      * ,      * @see #release(),      */,     synchronized static void claim() {,         count++;,         initDisruptor();,     }, ,     /**,      * Decreases the reference count. If the reference count reached zero, the,      * Disruptor and its associated thread are shut down and their references,      * set to {@code null}.,      */,     synchronized static void release() {,         if (--count > 0) {,             LOGGER.trace("AsyncLoggerConfigHelper: not shutting down disruptor: ref count is {}.", count);,             return;,         },         final Disruptor<Log4jEventWrapper> temp = disruptor;,         if (temp == null) {,             LOGGER.trace("AsyncLoggerConfigHelper: disruptor already shut down: ref count is {}. (Resetting to zero.)",,                     count);,             count = 0; // ref count must not be negative or #claim() will not work correctly,             return; // disruptor was already shut down by another thread,         },         LOGGER.trace("AsyncLoggerConfigHelper: shutting down disruptor: ref count is {}.", count);, ,         // Must guarantee that publishing to the RingBuffer has stopped,         // before we call disruptor.shutdown(),         disruptor = null; // client code fails with NPE if log after stop = OK, ,         // Calling Disruptor.shutdown() will wait until all enqueued events are fully processed,,         // but this waiting happens in a busy-spin. To avoid (postpone) wasting CPU,,         // we sleep in short chunks, up to 10 seconds, waiting for the ringbuffer to drain.,         for (int i = 0; hasBacklog(temp) && i < MAX_DRAIN_ATTEMPTS_BEFORE_SHUTDOWN; i++) {,             try {,                 Thread.sleep(SLEEP_MILLIS_BETWEEN_DRAIN_ATTEMPTS); // give up the CPU for a while,             } catch (final InterruptedException e) { // ignored,             },         },         temp.shutdown(); // busy-spins until all events currently in the disruptor have been processed,         executor.shutdown(); // finally, kill the processor thread,         executor = null; // release reference to allow GC,     }, ,     /**,      * Returns {@code true} if the specified disruptor still has unprocessed events.,      */,     private static boolean hasBacklog(final Disruptor<?> disruptor) {,         final RingBuffer<?> ringBuffer = disruptor.getRingBuffer();,         return !ringBuffer.hasAvailableCapacity(ringBuffer.getBufferSize());,     }, ,     /**,      * Initialize the threadlocal that allows us to detect Logger.log() calls ,      * initiated from the appender thread, which may cause deadlock when the ,      * RingBuffer is full. (LOG4J2-471),      */,     private static void initThreadLocalForExecutorThread() {,         executor.submit(new Runnable() {,             @Override,             public void run() {,                 isAppenderThread.set(Boolean.TRUE);,             },         });,     }, ,     /**,      * If possible, delegates the invocation to {@code callAppenders} to another,      * thread and returns {@code true}. If this is not possible (if it detects,      * that delegating to another thread would cause deadlock because the,      * current call to Logger.log() originated from the appender thread and the,      * ringbuffer is full) then this method does nothing and returns {@code false}.,      * It is the responsibility of the caller to process the event when this,      * method returns {@code false}.,      * ,      * @param event the event to delegate to another thread,      * @return {@code true} if delegation was successful, {@code false} if the,      *          calling thread needs to process the event itself,      */,     public boolean callAppendersFromAnotherThread(final LogEvent event) {,         // TODO refactor to reduce size to <= 35 bytecodes to allow JVM to inline it,         final Disruptor<Log4jEventWrapper> temp = disruptor;,         if (temp == null) { // LOG4J2-639,             LOGGER.fatal("Ignoring log event after log4j was shut down");,             return true;,         }, ,         // LOG4J2-471: prevent deadlock when RingBuffer is full and object,         // being logged calls Logger.log() from its toString() method,         if (isAppenderThread.get() == Boolean.TRUE //,                 && temp.getRingBuffer().remainingCapacity() == 0) {, ,             // bypass RingBuffer and invoke Appender directly,             return false;,         },         // LOG4J2-639: catch NPE if disruptor field was set to null after our check above,         try {,             LogEvent logEvent = event;,             if (event instanceof RingBufferLogEvent) {,                 logEvent = ((RingBufferLogEvent) event).createMemento();,             },             logEvent.getMessage().getFormattedMessage(); // LOG4J2-763: ask message to freeze parameters, ,             // Note: do NOT use the temp variable above!,             // That could result in adding a log event to the disruptor after it was shut down,,             // which could cause the publishEvent method to hang and never return.,             disruptor.getRingBuffer().publishEvent(translator, logEvent, asyncLoggerConfig);,         } catch (final NullPointerException npe) {,             LOGGER.fatal("Ignoring log event after log4j was shut down.");,         },         return true;,     }, ,     /**,      * Creates and returns a new {@code RingBufferAdmin} that instruments the,      * ringbuffer of this {@code AsyncLoggerConfig}.,      * ,      * @param contextName name of the {@code LoggerContext},      * @param loggerConfigName name of the logger config,      */,     public RingBufferAdmin createRingBufferAdmin(final String contextName, final String loggerConfigName) {,         return RingBufferAdmin.forAsyncLoggerConfig(disruptor.getRingBuffer(), contextName, loggerConfigName);],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/core/async/AsyncLoggerConfig.java,callAppenders,114-114,[        if (!helper.callAppendersFromAnotherThread(event)) {],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/core/async/AsyncLoggerConfig.java,createRingBufferAdmin,155-155,[        return helper.createRingBufferAdmin(contextName, getName());],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/async/AsyncLoggerConfigAutoFlushTest.java,testFlushAtEndOfBatch,50-50,[        final BufferedReader reader = new BufferedReader(new FileReader(f));],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerConfigAutoFlushTest.java,testFlushAtEndOfBatch,53-53,[        f.delete();],,
BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,org/apache/logging/log4j/core/async/AsyncLoggerConfigHelper.java,callAppendersFromAnotherThread,328-328,[        if (isAppenderThread.get() == Boolean.TRUE //],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/core/async/AsyncLoggerConfigHelper.java,calculateRingBufferSize,159-159,[        } catch (final Exception ex) {],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerConfigHelper.java,initThreadLocalForExecutorThread,297-297,[        executor.submit(new Runnable() {],,
MT_CORRECTNESS,SWL_SLEEP_WITH_LOCK_HELD,org/apache/logging/log4j/core/async/AsyncLoggerConfigHelper.java,release,274-274,[                Thread.sleep(SLEEP_MILLIS_BETWEEN_DRAIN_ATTEMPTS); // give up the CPU for a while],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/core/async/AsyncLoggerConfigHelper.java,,89-96,[            = new EventTranslatorTwoArg<Log4jEventWrapper, LogEvent, AsyncLoggerConfig>() {, ,         @Override,         public void translateTo(final Log4jEventWrapper ringBufferElement, final long sequence, ,                 final LogEvent logEvent, final AsyncLoggerConfig loggerConfig) {,             ringBufferElement.event = logEvent;,             ringBufferElement.loggerConfig = loggerConfig;,         }],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/async/AsyncLoggerConfigTest.java,testAdditivity,50-50,[        final BufferedReader reader = new BufferedReader(new FileReader(f));],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerConfigTest.java,testAdditivity,54-54,[        f.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/async/AsyncLoggerConfigTest2.java,testConsecutiveReconfigure,58-58,[        final BufferedReader reader = new BufferedReader(new FileReader(f));],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerConfigTest2.java,testConsecutiveReconfigure,62-62,[        f.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/async/AsyncLoggerLocationTest.java,testAsyncLogWritesToLog,60-60,[        final BufferedReader reader = new BufferedReader(new FileReader(f));],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerLocationTest.java,testAsyncLogWritesToLog,54-54,[        f.delete();],,testAsyncLogWritesToLog,63-63,[        f.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/async/AsyncLoggerTest.java,testAsyncLogWritesToLog,60-60,[        final BufferedReader reader = new BufferedReader(new FileReader(f));],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerTest.java,testAsyncLogWritesToLog,54-54,[        f.delete();],,testAsyncLogWritesToLog,63-63,[        f.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/async/AsyncLoggerTestCachedThreadName.java,testAsyncLogUsesCachedThreadName,62-62,[        final BufferedReader reader = new BufferedReader(new FileReader(f));],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerTestCachedThreadName.java,testAsyncLogUsesCachedThreadName,54-54,[        f.delete();],,testAsyncLogUsesCachedThreadName,68-68,[        f.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/async/AsyncLoggerTestUncachedThreadName.java,testAsyncLogUsesCurrentThreadName,63-63,[        final BufferedReader reader = new BufferedReader(new FileReader(f));],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerTestUncachedThreadName.java,testAsyncLogUsesCurrentThreadName,55-55,[        f.delete();],,testAsyncLogUsesCurrentThreadName,69-69,[        f.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/async/AsyncLoggerThreadContextTest.java,testAsyncLogWritesToLog,65-65,[        final BufferedReader reader = new BufferedReader(new FileReader(f));],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerThreadContextTest.java,testAsyncLogWritesToLog,55-55,[        f.delete();],,testAsyncLogWritesToLog,68-68,[        f.delete();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/core/async/AsyncLoggerTimestampMessageTest.java,testAsyncLogWritesToLog,75-75,[        final BufferedReader reader = new BufferedReader(new FileReader(f));],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncLoggerTimestampMessageTest.java,testAsyncLogWritesToLog,70-70,[        f.delete();],,testAsyncLogWritesToLog,78-78,[        f.delete();],,
STYLE,EQ_DOESNT_OVERRIDE_EQUALS,org/apache/logging/log4j/message/SimpleMessage.java,equals,71-80,[        if (this == o) {,             return true;,         },         if (o == null || getClass() != o.getClass()) {,             return false;,         }, ,         final SimpleMessage that = (SimpleMessage) o;, ,         return !(message != null ? !message.equals(that.message) : that.message != null);],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/async/AsyncRootReloadTest.java,testLog4j2_807,53-53,[        configFile.setLastModified(System.currentTimeMillis());],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/core/async/RingBufferLogEvent.java,execute,100-100,[        asyncLogger.actualAsyncLog(this);],,
