F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-jyates@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-mujtaba@apache.org,F71-wei.xue@intel.com,F74,F85,F73,F84,F146,F147,
19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,914,1,1977,6,904,898,
19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,1,1977,6,904,898,
51,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947,1,1977,6,904,898,
51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,1,1977,6,904,898,
312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,1,1977,6,904,898,
244,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,1,1977,6,904,898,
423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,904,1,1977,6,904,898,
19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1,1977,6,904,898,
154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,1,1977,6,904,898,
154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,1,1977,6,904,898,
400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,1,1977,6,904,898,
325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1,1977,6,904,898,
325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1,1977,6,904,898,
325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1,1977,6,904,898,
325,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1,1977,6,904,898,
325,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1,1977,6,904,898,
325,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1,1977,6,904,898,
196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1091,1,1977,6,904,898,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1292,1,1977,6,904,898,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1292,1,1977,6,904,898,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1292,1,1977,6,904,898,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1292,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1108,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,904,1,1977,6,904,898,
38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,933,1,1977,6,904,898,
38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,933,1,1977,6,904,898,
38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,933,1,1977,6,904,898,
38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,933,1,1977,6,904,898,
38,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,933,1,1977,6,904,898,
38,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,933,1,1977,6,904,898,
38,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,933,1,1977,6,904,898,
38,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,933,1,1977,6,904,898,
38,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,933,1,1977,6,904,898,
38,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,933,1,1977,6,904,898,
38,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,933,1,1977,6,904,898,
38,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,933,1,1977,6,904,898,
38,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,933,1,1977,6,904,898,
38,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,933,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
225,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,6,904,898,
225,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1120,1,1977,6,904,898,
225,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1120,1,1977,6,904,898,
225,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,6,904,898,
225,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,6,904,898,
225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,6,904,898,
225,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1120,1,1977,6,904,898,
225,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,1,1977,6,904,898,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,6,904,898,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,6,904,898,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,6,904,898,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,6,904,898,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,6,904,898,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,6,904,898,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,1,1977,6,904,898,
124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1,1977,6,904,898,
124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1,1977,6,904,898,
124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1314,1,1977,6,904,898,
355,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
355,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1250,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
