F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-tetsuya@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F85,F73,F84,F146,F147,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800,1,8677,24,3800,3779,
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3778,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4569,1,8677,2,3778,3779,
793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4569,1,8677,2,3778,3779,
1155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4931,1,8677,2,3778,3779,
1155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4931,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4971,1,8677,2,3778,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4703,1,8677,35,3811,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4703,1,8677,35,3811,3779,
921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4697,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3811,1,8677,35,3811,3779,
612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4388,1,8677,35,3811,3779,
612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4388,1,8677,35,3811,3779,
612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4388,1,8677,35,3811,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,9,3785,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,9,3785,3779,
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3785,1,8677,9,3785,3779,
921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4697,1,8677,920,4696,3779,
920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4696,1,8677,920,4696,3779,
928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4704,1,8677,100,3876,3779,
100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3876,1,8677,100,3876,3779,
928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4704,1,8677,100,3876,3779,
921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4697,1,8677,100,3876,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,100,3876,3779,
928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4704,1,8677,917,4693,3779,
928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4704,1,8677,917,4693,3779,
928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4704,1,8677,917,4693,3779,
928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4704,1,8677,917,4693,3779,
917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4693,1,8677,917,4693,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4707,1,8677,917,4693,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,916,4692,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,916,4692,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,916,4692,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,916,4692,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,916,4692,3779,
921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4697,1,8677,916,4692,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,916,4692,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,916,4692,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,916,4692,3779,
837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4613,1,8677,10,3786,3779,
190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3966,1,8677,10,3786,3779,
190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3966,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4687,1,8677,10,3786,3779,
911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4687,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4532,1,8677,10,3786,3779,
756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4532,1,8677,10,3786,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,10,3786,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,10,3786,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,10,3786,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,10,3786,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,10,3786,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4707,1,8677,10,3786,3779,
911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4687,1,8677,10,3786,3779,
333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4109,1,8677,10,3786,3779,
333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4109,1,8677,10,3786,3779,
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3786,1,8677,10,3786,3779,
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3786,1,8677,10,3786,3779,
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3786,1,8677,10,3786,3779,
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3786,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,10,3786,3779,
921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4697,1,8677,920,4696,3779,
921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4697,1,8677,920,4696,3779,
920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4696,1,8677,920,4696,3779,
920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4696,1,8677,920,4696,3779,
920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4696,1,8677,920,4696,3779,
920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4696,1,8677,920,4696,3779,
920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4696,1,8677,920,4696,3779,
917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4693,1,8677,917,4693,3779,
917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4693,1,8677,917,4693,3779,
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4703,1,8677,917,4693,3779,
625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4401,1,8677,4,3780,3779,
628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4404,1,8677,4,3780,3779,
628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4404,1,8677,4,3780,3779,
312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4088,1,3703,4,3780,3779,
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4611,1,8677,4,3780,3779,
1194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4970,1,8677,4,3780,3779,
1194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4970,1,8677,4,3780,3779,
1194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4970,1,8677,4,3780,3779,
1194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4970,1,8677,4,3780,3779,
1298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5074,1,8677,4,3780,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4707,1,8677,4,3780,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4707,1,8677,4,3780,3779,
931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4707,1,8677,4,3780,3779,
625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4401,1,8677,4,3780,3779,
625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4401,1,8677,4,3780,3779,
1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4809,1,8677,4,3780,3779,
1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4809,1,8677,4,3780,3779,
1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4809,1,8677,4,3780,3779,
1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4809,1,8677,4,3780,3779,
1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4809,1,8677,4,3780,3779,
1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4809,1,8677,4,3780,3779,
1033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4809,1,8677,4,3780,3779,
941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4717,1,8677,4,3780,3779,
941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4717,1,8677,4,3780,3779,
394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4170,1,8677,4,3780,3779,
394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4170,1,8677,4,3780,3779,
394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4170,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3782,1,8677,4,3780,3779,
768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4544,1,8677,4,3780,3779,
114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3890,1,8677,18,3794,3779,
788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4564,1,8677,18,3794,3779,
788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4564,1,8677,18,3794,3779,
963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4739,1,8677,18,3794,3779,
1050,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4826,1,8677,18,3794,3779,
1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5306,1,8677,18,3794,3779,
1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5306,1,8677,18,3794,3779,
912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4688,1,8677,18,3794,3779,
912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4688,1,8677,18,3794,3779,
912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4688,1,8677,18,3794,3779,
1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5306,1,8677,18,3794,3779,
1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5306,1,8677,18,3794,3779,
1505,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5281,1,8677,18,3794,3779,
1505,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5281,1,8677,18,3794,3779,
1505,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5281,1,8677,18,3794,3779,
201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3977,1,8677,18,3794,3779,
18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3794,1,8677,18,3794,3779,
18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3794,1,8677,18,3794,3779,
920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4696,1,8677,18,3794,3779,
201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3977,1,8677,201,3977,3779,
1503,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,5279,1,8677,24,3800,3779,
1503,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,5279,1,8677,24,3800,3779,
1503,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,5279,1,8677,24,3800,3779,
1503,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,5279,1,8677,24,3800,3779,
1456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5232,1,8677,24,3800,3779,
1456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5232,1,8677,24,3800,3779,
26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3802,1,8677,24,3800,3779,
26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3802,1,8677,24,3800,3779,
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177,1,8677,24,3800,3779,
1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5572,1,8677,24,3800,3779,
1011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4787,1,113,24,3800,3779,
1011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4787,1,113,24,3800,3779,
1011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4787,1,113,24,3800,3779,
1011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4787,1,113,24,3800,3779,
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4729,1,8677,24,3800,3779,
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4729,1,8677,24,3800,3779,
912,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,4688,1,8677,24,3800,3779,
912,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,4688,1,8677,24,3800,3779,
912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4688,1,8677,24,3800,3779,
912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4688,1,8677,24,3800,3779,
912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4688,1,8677,24,3800,3779,
912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4688,1,8677,24,3800,3779,
912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4688,1,8677,24,3800,3779,
1257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5033,1,8677,24,3800,3779,
1257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5033,1,8677,24,3800,3779,
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5009,1,8677,24,3800,3779,
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5009,1,8677,24,3800,3779,
1502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5278,1,8677,24,3800,3779,
1502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5278,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
1456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,24,3800,3779,
