F83,F71-tallison@apache.org,F71-acoliver@apache.org,F71-kiwiwings@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-centic@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-avik@apache.org,F71-kiwiwings@unknown,F71-nick@apache.org,F71-cedricwalter@apache.org,F74,F85,F73,F84,F146,F147,
453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3720,1,8677,20,3287,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4703,1,8677,109,3376,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4703,1,8677,109,3376,3270,
1430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4697,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3811,1,8677,109,3376,3270,
1121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4388,1,8677,109,3376,3270,
1121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4388,1,8677,109,3376,3270,
1121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4388,1,8677,109,3376,3270,
467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3734,1,8677,109,3376,3270,
467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3734,1,8677,109,3376,3270,
467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3734,1,8677,109,3376,3270,
467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3734,1,8677,109,3376,3270,
480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3747,1,8677,109,3376,3270,
480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3747,1,8677,109,3376,3270,
480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3747,1,8677,109,3376,3270,
382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3649,1,8677,109,3376,3270,
57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3324,1,8677,57,3324,3270,
57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3324,1,8677,57,3324,3270,
57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3324,1,8677,57,3324,3270,
518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3785,1,8677,57,3324,3270,
518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3785,1,8677,57,3324,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,57,3324,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,57,3324,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,57,3324,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,57,3324,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,57,3324,3270,
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3363,1,8677,57,3324,3270,
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3363,1,8677,57,3324,3270,
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3363,1,8677,57,3324,3270,
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3363,1,8677,57,3324,3270,
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3363,1,8677,57,3324,3270,
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3363,1,8677,57,3324,3270,
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3363,1,8677,57,3324,3270,
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3363,1,8677,57,3324,3270,
96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3363,1,8677,57,3324,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,57,3324,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,57,3324,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,57,3324,3270,
79,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3346,1,8677,79,3346,3270,
1429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4696,1,8677,79,3346,3270,
1437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4704,1,8677,9,3276,3270,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3276,1,8677,9,3276,3270,
1437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4704,1,8677,9,3276,3270,
1430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4697,1,8677,9,3276,3270,
448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3715,1,8677,9,3276,3270,
448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3715,1,8677,9,3276,3270,
493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3760,1,8677,493,3760,3270,
493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3760,1,8677,493,3760,3270,
493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3760,1,8677,493,3760,3270,
493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3760,1,8677,493,3760,3270,
1426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4693,1,8677,493,3760,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4707,1,8677,493,3760,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,137,3404,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,137,3404,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,137,3404,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,137,3404,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,137,3404,3270,
137,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3404,1,8677,137,3404,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,137,3404,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,137,3404,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,137,3404,3270,
344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3611,1,8677,3,3270,3270,
61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3328,1,8677,3,3270,3270,
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3325,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,3,3270,3270,
19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3286,1,8677,3,3270,3270,
19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3286,1,8677,3,3270,3270,
19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3286,1,8677,3,3270,3270,
19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3286,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,3,3270,3270,
92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3359,1,8677,3,3270,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4703,1,8677,3,3270,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4703,1,8677,3,3270,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4703,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,3,3270,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4703,1,8677,3,3270,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4703,1,8677,3,3270,3270,
448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3715,1,8677,3,3270,3270,
448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3715,1,8677,3,3270,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4703,1,8677,3,3270,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4703,1,8677,3,3270,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4703,1,8677,3,3270,3270,
3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3270,1,8677,3,3270,3270,
3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3270,1,8677,3,3270,3270,
19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3286,1,250,3,3270,3270,
19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3286,1,250,3,3270,3270,
344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3611,1,8677,3,3270,3270,
344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3611,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,8677,3,3270,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4707,1,8677,3,3270,3270,
1420,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4687,1,8677,3,3270,3270,
336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603,1,8677,3,3270,3270,
336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603,1,8677,3,3270,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,3,3270,3270,
436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3703,1,8677,3,3270,3270,
519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3786,1,8677,3,3270,3270,
519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3786,1,8677,3,3270,3270,
519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3786,1,8677,3,3270,3270,
519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3786,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3384,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3384,1,8677,3,3270,3270,
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3384,1,8677,3,3270,3270,
1430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4697,1,8677,14,3281,3270,
1430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4697,1,8677,14,3281,3270,
1429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4696,1,8677,14,3281,3270,
1429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4696,1,8677,14,3281,3270,
1429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4696,1,8677,14,3281,3270,
1429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4696,1,8677,14,3281,3270,
1429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4696,1,8677,14,3281,3270,
1426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4693,1,8677,234,3501,3270,
1426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4693,1,8677,234,3501,3270,
1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4703,1,8677,234,3501,3270,
1134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4401,1,8677,2,3269,3270,
1137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4404,1,8677,2,3269,3270,
1137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4404,1,8677,2,3269,3270,
141,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3408,1,8677,2,3269,3270,
1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4611,1,8677,2,3269,3270,
1703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4970,1,8677,2,3269,3270,
1703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4970,1,8677,2,3269,3270,
1703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4970,1,8677,2,3269,3270,
1703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4970,1,8677,2,3269,3270,
1807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5074,1,8677,2,3269,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4707,1,8677,2,3269,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4707,1,8677,2,3269,3270,
1440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4707,1,8677,2,3269,3270,
1542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4809,1,8677,2,3269,3270,
1542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4809,1,8677,2,3269,3270,
1542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4809,1,8677,2,3269,3270,
1542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4809,1,8677,2,3269,3270,
1542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4809,1,8677,2,3269,3270,
1542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4809,1,8677,2,3269,3270,
1542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4809,1,8677,2,3269,3270,
1450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4717,1,8677,2,3269,3270,
1450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4717,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3293,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3293,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3293,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3293,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3293,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3293,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3293,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3293,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3293,1,8677,2,3269,3270,
26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3293,1,8677,2,3269,3270,
237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3504,1,8677,2,3269,3270,
135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3402,1,8677,2,3269,3270,
135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3402,1,8677,2,3269,3270,
135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3402,1,8677,2,3269,3270,
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3463,1,8677,2,3269,3270,
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3463,1,8677,2,3269,3270,
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3463,1,8677,2,3269,3270,
211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3478,1,8677,110,3377,3270,
110,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3377,1,8677,110,3377,3270,
110,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3377,1,8677,110,3377,3270,
110,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3377,1,8677,110,3377,3270,
1472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4739,1,8677,110,3377,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3541,1,250,110,3377,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3541,1,250,110,3377,3270,
1559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4826,1,8677,110,3377,3270,
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5306,1,8677,110,3377,3270,
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5306,1,8677,110,3377,3270,
1421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4688,1,8677,110,3377,3270,
1421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4688,1,8677,110,3377,3270,
1421,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4688,1,8677,110,3377,3270,
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5306,1,8677,110,3377,3270,
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5306,1,8677,110,3377,3270,
2014,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5281,1,8677,110,3377,3270,
2014,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5281,1,8677,110,3377,3270,
2014,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5281,1,8677,110,3377,3270,
710,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3977,1,8677,110,3377,3270,
334,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3601,1,8677,110,3377,3270,
334,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3601,1,8677,110,3377,3270,
1429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4696,1,8677,110,3377,3270,
710,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3977,1,8677,710,3977,3270,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3384,1,250,19,3286,3270,
2012,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,5279,1,8677,19,3286,3270,
2012,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,5279,1,8677,19,3286,3270,
2012,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,5279,1,8677,19,3286,3270,
2012,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,5279,1,8677,19,3286,3270,
1965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5232,1,8677,19,3286,3270,
1965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5232,1,8677,19,3286,3270,
374,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3641,1,8677,19,3286,3270,
374,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3641,1,8677,19,3286,3270,
1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177,1,8677,19,3286,3270,
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5572,1,8677,19,3286,3270,
25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,3292,1,113,19,3286,3270,
25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,3292,1,113,19,3286,3270,
25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,3292,1,113,19,3286,3270,
25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,3292,1,113,19,3286,3270,
72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3339,1,8677,19,3286,3270,
72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3339,1,8677,19,3286,3270,
335,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,3602,1,8677,19,3286,3270,
335,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,3602,1,8677,19,3286,3270,
335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602,1,8677,19,3286,3270,
335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602,1,8677,19,3286,3270,
1766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5033,1,8677,19,3286,3270,
1766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5033,1,8677,19,3286,3270,
1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5009,1,8677,19,3286,3270,
1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5009,1,8677,19,3286,3270,
97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3364,1,8677,19,3286,3270,
97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3364,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5232,1,8677,19,3286,3270,
