F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Record[],F16-List<String>,F16-BATBlockAndIndex,F16-Component,F16-long,F16-POIFile[],F16-ValueEval,F16-ObjRecord,F16-NA,F16-void,F16-Node,F16-int,F16-TableCellDescriptor,F16-CTHdrFtr,F16-Map<Integer HSSFColor>,F16-boolean,F16-String,F16-Guide,F16-HeaderFooter,F16-HSSFFont,F3-NA,F3-short,F3-Integer,F3-Class,F3-Long,F3-XWPFRelation,F3-RecordStream,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileOutputStream,F3-char,F3-double,F3-String,F3-long,F3-HSSFWorkbook,F3-Double,F3-int,F7--,F7-^,F7-/,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-PropertiesDocument,F12-Map<ICacheEntry EvaluationCell>,F12-StartComparator,F12-long,F12-int,F12-short,F12-EndComparator,F12-NA,F12-ErrorEval,F12-DecimalFormat,F12-boolean,F12-String[],F12-String,F12-SeriesRecord,F12-JTextComponent,F12-SeriesTextRecord,F12-Pattern,F12-LinkedDataRecord,F12-ArrayList<String>,F12-POILogger,F17-abstract,F17-final-final-final,F17-static,F17-final,F17-static-final,F17-NA,F2-Class,F2-NA,F2-FormulaParser,F2-Set,F2-StringBuffer,F2-ByteArrayOutputStream,F2-Arrays,F2-Math,F2-PrintStream,F2-Object,F2-String,F2-Map,F2-XSLFSimpleShape,F2-AccessibleObject,F2-Pattern,F2-Double,F2-System,F2-List,F2-TestWrite,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.poi.hssf.usermodel.HSSFClientAnchor,F6-java.io.FileOutputStream,F6-org.apache.poi.util.BinaryTree,F6-org.apache.poi.xssf.usermodel.examples.XSSFWorkbook,F6-java.io.FileInputStream,F6-java.util.HashMap,F6-org.apache.poi.hssf.usermodel.HSSFWorkbook,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.poi.hssf.record.aggregates.RecordStream,F6-java.lang.Double,F6-org.apache.poi.hdf.model.hdftypes.TableCellDescriptor,F6-org.apache.poi.hpsf.basic.CustomProperties,F6-org.apache.poi.hssf.usermodel.examples.HSSFWorkbook,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-newInstance,F1-size,F1-NA,F1-setValue,F1-write,F1-assertEquals,F1-getBytes,F1-get,F1-listFiles,F1-equals,F1-append,F1-put,F1-writeOutAndReadBack,F1-toUpperCase,F1-createSheet,F1-createTempFile,F1-read,F1-toString,F1-getSize,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-TCAbstractType,F5-java.io.OutputStreamWriter,F5-java.text.NumberFormat,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.awt.geom.Point2D,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.awt.geom.Rectangle2D,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-sheet,F9-flags,F9-field_23_brcBottom80,F9-field_1_margin,F9-holidays,F9-field_1_UID,F9-doc,F9-_xstzHelpText,F9-_stshif,F9-field_36_dogrid,F9-_phe,F9-NA,F9-_info,F9-field_59_olstAnm,F9-field_9_rgtc,F9-field_54_rgdxaColumn,F9-look,F9-type,F9-field_50_brcBetween,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-File[],F4-StringBuffer,F4-DecimalFormat,F4-CTShapeProperties,F4-byte[],F4-Object,F4-Pattern,F4-void,F4-double,F4-StringBuilder,F4-String,F4-int,F4-short,F4-Object[],F4-HSSFWorkbook,F4-NodeList,F8-LeftMarginRecord,F8-TCAbstractType,F8-DOPAbstractType,F8-MockAreaEval,F8-CommandDefinition,F8-PAPAbstractType,F8-Chunk,F8-StyleSheet,F8-ByteChunk,F8-FormulaParser,F8-SEPAbstractType,F8-Ffn,F8-UpdateEmbeddedDoc,F8-TAPAbstractType,F8-CoreProperties,F8-PICFAbstractType,F8-CHPAbstractType,F8-RowHeaderRenderer,F8-NA,F8-FFData,F11-INITIAL_CAPACITY,F11-MAX_STYLES,F11-DEBUG,F11-_includeCellComments,F11-NA,F11-log,F11-_formulaCellsByCacheEntry,F11-toIndex,F11-LAST_COLUMN_NUMBER,F11-logger,F11-inset,F11-COMMA_PATTERN,F11-_includeHeadersFooters,F11-df,F11-UNITS,F11-colNumber,F11-instance,F11-iterator,F11-id,F11-rowNumber,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-tallison@apache.org,F71-acoliver@apache.org,F71-kiwiwings@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-centic@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-avik@apache.org,F71-kiwiwings@unknown,F71-nick@apache.org,F71-cedricwalter@apache.org,F74,F73,F84,F146,category
3387,org/apache/poi,org/apache/poi/POIDataSamples.java,132,true,4,17,1420,2,8,166,2,31,0.23703703703703705,198,39,0.19696969696969696,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,MT_CORRECTNESS,0.009061254077564335,LI_LAZY_INIT_STATIC,17,3,1,0.008876749743939911,0.0037555479685899623,3.414134516899966E-4,-1.0,0.24,0.03648,0.1951219512195122,0.11699121271352086,-0.08,0.0010873504893077202,0.001812250815512867,2981.317073170732,-0.8461538461538461,-1.0,4,1997,1593,5266,38,0.0,0,0,38,38,0.01597696188285189,85,24,8,117,0,61,0,0.020614795967415205,0,1653,0,259,376,0,2288,1394,0.11620031014664133,120,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3387,642,3,3270,open
3443,org/apache/poi,org/apache/poi/POITestCase.java,189,true,0,3,1420,1,6,166,1,31,0.4603174603174603,45,7,0.15555555555555556,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,CORRECTNESS,7.249003262051468E-4,IJU_NO_TESTS,10,3,0,0.008876749743939911,3.414134516899966E-4,0.0,0.0,0.5,0.010869565217391304,0.7241379310344828,0.7945375403431288,0.0,0.019572308807538963,0.0061616527727437476,2259.7471264367814,-0.8461538461538461,1.0,0,174,189,3443,38,0.0,0,0,38,38,0.01597696188285189,44,0,0,44,0,44,0,0.6197183098591549,0,1653,0,259,376,0,2288,1394,0.11620031014664133,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3443,8677,3,3270,open
4448,org/apache/poi,org/apache/poi/POIXMLDocumentPart.java,946,true,3,29,1420,1,8,166,1,31,0.6067653276955602,235,190,0.8085106382978723,0.6666666666666666,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,BAD_PRACTICE,3.624501631025734E-4,NP_TOSTRING_COULD_RETURN_NULL,14,2,1,0.008876749743939911,3.414134516899966E-4,3.414134516899966E-4,1.0,1.0,0.0,0.3217821782178218,0.9514691454142874,1.0,0.050743022834360274,0.023196810438564697,2811.960396039604,-0.8461538461538461,1.0,16,2059,1640,5328,38,0.2830188679245283,0,0,38,38,0.01597696188285189,236,64,277,577,0,172,15,0.20300545047820648,15,1653,0,259,376,15,2288,1394,0.11620031014664133,11,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,3278,8677,3,3270,close
4881,org/apache/poi,org/apache/poi/POIXMLProperties.java,1283,true,0,5,1420,5,0,166,1,31,0.4336734693877551,284,70,0.24647887323943662,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,PERFORMANCE,0.006886553098948894,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.008876749743939911,0.0010242403550699897,0.0,0.0,0.05263157894736842,0.0026242892549934393,0.35231316725978645,0.512968899399099,-0.8947368421052632,0.010873504893077202,0.027183762232693004,1916.3096085409252,-0.8461538461538461,-1.0,10,2252,1798,5521,38,0.0,0,0,38,38,0.01597696188285189,106,1,0,107,0,105,0,0.08911097241145757,0,1653,0,259,376,0,2288,1394,0.11620031014664133,1614,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4881,8677,3,3270,open
4881,org/apache/poi,org/apache/poi/POIXMLProperties.java,1283,true,0,5,1420,5,0,166,1,31,0.7397959183673469,284,70,0.24647887323943662,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,PERFORMANCE,0.006886553098948894,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.008876749743939911,0.0010242403550699897,0.0,0.0,0.05263157894736842,0.0026242892549934393,0.35231316725978645,0.512968899399099,-0.8947368421052632,0.010873504893077202,0.027183762232693004,1916.3096085409252,-0.8461538461538461,-1.0,10,2252,1798,5521,38,0.0,0,0,38,38,0.01597696188285189,106,1,0,107,0,105,0,0.08911097241145757,0,1653,0,259,376,0,2288,1394,0.11620031014664133,1614,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4881,8677,3,3270,open
4881,org/apache/poi,org/apache/poi/POIXMLProperties.java,1283,true,0,5,1420,5,0,166,1,31,0.7040816326530612,284,70,0.24647887323943662,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,PERFORMANCE,0.006886553098948894,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.008876749743939911,0.0010242403550699897,0.0,0.0,0.05263157894736842,0.0026242892549934393,0.35231316725978645,0.512968899399099,-0.8947368421052632,0.010873504893077202,0.027183762232693004,1916.3096085409252,-0.8461538461538461,-1.0,10,2252,1798,5521,38,0.0,0,0,38,38,0.01597696188285189,106,1,0,107,0,105,0,0.08911097241145757,0,1653,0,259,376,0,2288,1394,0.11620031014664133,1614,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4881,8677,3,3270,open
5948,org/apache/poi,org/apache/poi/POIXMLPropertiesTextExtractor.java,1968,true,80,11,1420,1,9,166,27,31,0.889795918367347,188,34,0.18085106382978725,0.9375,74,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,STYLE,0.003624501631025734,UCF_USELESS_CONTROL_FLOW,20,3,1,0.008876749743939911,3.414134516899966E-4,3.414134516899966E-4,-1.0,0.6,0.006486486486486486,0.47401247401247404,0.568226423159756,0.2,0.09459949256977165,0.07828923523015585,2441.275467775468,-0.8461538461538461,-1.0,0,505,721,3774,38,0.0,0,0,38,38,0.01597696188285189,112,0,1,113,0,112,0,0.11625999448580093,0,1653,0,259,376,0,2288,1394,0.11620031014664133,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3774,8677,3,3270,open
5387,org/apache/poi,org/apache/poi/TestPOIDocumentScratchpad.java,1686,true,6,5,1420,1,0,166,1,31,0.5480769230769231,57,24,0.42105263157894735,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,STYLE,0.021747009786154403,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.008876749743939911,0.0013656538067599864,3.414134516899966E-4,-1.0,0.18333333333333332,0.004046546546546546,0.47401247401247404,0.568226423159756,-0.6,0.09459949256977165,0.07828923523015585,2441.275467775468,-0.8461538461538461,-1.0,4,3465,2296,6734,38,0.0,0,0,38,38,0.01597696188285189,64,30,0,94,0,34,0,0.07801159418583661,0,1653,0,259,376,0,2288,1394,0.11620031014664133,1371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4638,8677,3,3270,open
5387,org/apache/poi,org/apache/poi/TestPOIDocumentScratchpad.java,1686,true,6,5,1420,1,0,166,1,31,0.75,57,24,0.42105263157894735,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,STYLE,0.021747009786154403,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.008876749743939911,0.0013656538067599864,3.414134516899966E-4,-1.0,0.18333333333333332,0.004046546546546546,0.47401247401247404,0.568226423159756,-0.6,0.09459949256977165,0.07828923523015585,2441.275467775468,-0.8461538461538461,-1.0,4,3465,2296,6734,38,0.0,0,0,38,38,0.01597696188285189,64,30,0,94,0,34,0,0.07801159418583661,0,1653,0,259,376,0,2288,1394,0.11620031014664133,1371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4638,8677,3,3270,open
5387,org/apache/poi,org/apache/poi/TestPOIDocumentScratchpad.java,1686,true,11,5,1420,1,0,166,1,31,0.8653846153846154,57,24,0.42105263157894735,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,STYLE,0.021747009786154403,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.008876749743939911,0.0013656538067599864,3.414134516899966E-4,-1.0,0.18333333333333332,0.004046546546546546,0.47401247401247404,0.568226423159756,-0.6,0.09459949256977165,0.07828923523015585,2441.275467775468,-0.8461538461538461,-1.0,4,3465,2296,6734,38,0.0,0,0,38,38,0.01597696188285189,64,30,0,94,0,34,0,0.07801159418583661,0,1653,0,259,376,0,2288,1394,0.11620031014664133,1371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4638,8677,3,3270,open
5387,org/apache/poi,org/apache/poi/TestPOIDocumentScratchpad.java,1686,true,7,5,1420,1,0,166,1,31,0.6442307692307693,57,24,0.42105263157894735,1.0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,STYLE,0.021747009786154403,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.008876749743939911,0.0013656538067599864,3.414134516899966E-4,-1.0,0.18333333333333332,0.004046546546546546,0.47401247401247404,0.568226423159756,-0.6,0.09459949256977165,0.07828923523015585,2441.275467775468,-0.8461538461538461,-1.0,4,3465,2296,6734,38,0.0,0,0,38,38,0.01597696188285189,64,30,0,94,0,34,0,0.07801159418583661,0,1653,0,259,376,0,2288,1394,0.11620031014664133,1371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4638,8677,3,3270,open
5266,org/apache/poi,org/apache/poi/TestPOIXMLDocument.java,1593,true,62,7,1420,3,8,166,5,31,0.5847457627118644,132,10,0.07575757575757576,0.13709677419354838,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,EXPERIMENTAL,0.016672707502718376,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,2,0.008876749743939911,6.828269033799932E-4,6.828269033799932E-4,-1.0,0.3695652173913043,0.11649338374291116,0.42105263157894735,0.00700139751444604,-0.2391304347826087,0.004349401957230881,0.006886553098948894,3141.9122807017543,-0.8461538461538461,-1.0,8,2021,1606,5290,38,0.06513409961685823,0,0,38,38,0.01597696188285189,100,3,5,108,0,97,17,0.05085119022536875,17,1653,0,259,376,17,2288,1394,0.11620031014664133,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,3270,8677,3,3270,open
