PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/log4j/BasicConfigurationFactory.java,,52-65,[        public BasicConfiguration() {,             super(ConfigurationSource.NULL_SOURCE);, ,             final LoggerConfig root = getRootLogger();,             setName("BasicConfiguration");,             final String levelName = System.getProperty(DEFAULT_LEVEL);,             final Level level = (levelName != null && Level.getLevel(levelName) != null) ? Level.getLevel(levelName),                     : Level.DEBUG;,             root.setLevel(level);,         }, ,         @Override,         protected void doConfigure() {,         }],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/message/MessageFormatMessageTest.java,testNoArgs,39-39,[        msg = new MessageFormatMessage(testMsg, array, null);],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/message/MessageFormatMessageTest.java,,29-29,[    String[] array = new String[LOOP_CNT];],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/message/MessageFormatsPerfTest.java,testFormattedParameterizedPerf,118-118,[        formattedTime = timer.getElapsedNanoTime();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/message/MessageFormatsPerfTest.java,testMessageFormatPerf,90-90,[        msgFormatTime = timer.getElapsedNanoTime();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/message/MessageFormatsPerfTest.java,testParameterizedPerf,104-104,[        paramTime = timer.getElapsedNanoTime();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/message/MessageFormatsPerfTest.java,testStringPerf,76-76,[        stringTime = timer.getElapsedNanoTime();],,
STYLE,IM_BAD_CHECK_FOR_ODD,org/apache/logging/log4j/message/ParameterizedMessage.java,format,309-309,[     * Counts the number of unescaped placeholders in the given messagePattern.],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/message/ParameterizedMessageTest.java,testNoArgs,38-38,[    }],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/logging/log4j/message/SimpleMessage.java,getParameters,65-65,[    public Object[] getParameters() {],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/message/StringFormattedMessageTest.java,testNoArgs,39-39,[        msg = new StringFormattedMessage(testMsg, array, null);],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/message/StringFormattedMessageTest.java,,29-29,[    String[] array = new String[LOOP_CNT];],,
STYLE,UC_USELESS_CONDITION,org/apache/logging/log4j/message/StructuredDataId.java,<init>,96-96,[        }],,
STYLE,RI_REDUNDANT_INTERFACES,org/apache/logging/log4j/message/StructuredDataMessage.java,,47-287,[        FULL,     }, ,     /**,      * Constructor based on a String id.,      * @param id The String id.,      * @param msg The message.,      * @param type The message type.,      */,     public StructuredDataMessage(final String id, final String msg, final String type) {,         this.id = new StructuredDataId(id, null, null);,         this.message = msg;,         this.type = type;,     },     /**,      * Constructor based on a String id.,      * @param id The String id.,      * @param msg The message.,      * @param type The message type.,      * @param data The StructuredData map.,      */,     public StructuredDataMessage(final String id, final String msg, final String type,,                                  final Map<String, String> data) {,         super(data);,         this.id = new StructuredDataId(id, null, null);,         this.message = msg;,         this.type = type;,     }, ,     /**,      * Constructor based on a StructuredDataId.,      * @param id The StructuredDataId.,      * @param msg The message.,      * @param type The message type.,      */,     public StructuredDataMessage(final StructuredDataId id, final String msg, final String type) {,         this.id = id;,         this.message = msg;,         this.type = type;,     }, ,     /**,      * Constructor based on a StructuredDataId.,      * @param id The StructuredDataId.,      * @param msg The message.,      * @param type The message type.,      * @param data The StructuredData map.,      */,     public StructuredDataMessage(final StructuredDataId id, final String msg, final String type,,                                  final Map<String, String> data) {,         super(data);,         this.id = id;,         this.message = msg;,         this.type = type;,     }, , ,     /**,      * Constructor based on a StructuredDataMessage.,      * @param msg The StructuredDataMessage.,      * @param map The StructuredData map.,      */,     private StructuredDataMessage(final StructuredDataMessage msg, final Map<String, String> map) {,         super(map);,         this.id = msg.id;,         this.message = msg.message;,         this.type = msg.type;,     }, , ,     /**,      * Basic constructor.,      */,     protected StructuredDataMessage() {, ,     }, ,     /**,      * Returns the supported formats.,      * @return An array of the supported format names.,      */,     @Override,     public String[] getFormats() {,         final String[] formats = new String[Format.values().length];,         int i = 0;,         for (final Format format : Format.values()) {,             formats[i++] = format.name();,         },         return formats;,     }, ,     /**,      * Returns the id.,      * @return the StructuredDataId.,      */,     public StructuredDataId getId() {,         return id;,     }, ,     /**,      * Sets the id from a String.,      * @param id The String id.,      */,     protected void setId(final String id) {,         this.id = new StructuredDataId(id, null, null);,     }, ,     /**,      * Sets the id.,      * @param id The StructuredDataId.,      */,     protected void setId(final StructuredDataId id) {,         this.id = id;,     }, ,     /**,      * Sets the type.,      * @return the type.,      */,     public String getType() {,         return type;,     }, ,     protected void setType(final String type) {,         if (type.length() > MAX_LENGTH) {,             throw new IllegalArgumentException("structured data type exceeds maximum length of 32 characters: " + type);,         },         this.type = type;,     }, ,     /**,      * Returns the message.,      * @return the message.,      */,     @Override,     public String getFormat() {,         return message;,     }, ,     protected void setMessageFormat(final String msg) {,         this.message = msg;,     }, , ,     @Override,     protected void validate(final String key, final String value) {,         validateKey(key);,     }, ,     private void validateKey(final String key) {,         if (key.length() > MAX_LENGTH) {,             throw new IllegalArgumentException("Structured data keys are limited to 32 characters. key: " + key);,         },         final char[] chars = key.toCharArray();,         for (final char c : chars) {,             if (c < '!' || c > '~' || c == '=' || c == ']' || c == '"') {,                 throw new IllegalArgumentException("Structured data keys must contain printable US ASCII characters" +,                         "and may not contain a space, =, ], or \"");,             },         },     }, ,     /**,      * Formats the structured data as described in RFC 5424.,      *,      * @return The formatted String.,      */,     @Override,     public String asString() {,         return asString(Format.FULL, null);,     }, ,     /**,      * Formats the structured data as described in RFC 5424.,      *,      * @param format The format identifier. Ignored in this implementation.,      * @return The formatted String.,      */, ,     @Override,     public String asString(final String format) {,         try {,             return asString(EnglishEnums.valueOf(Format.class, format), null);,         } catch (final IllegalArgumentException ex) {,             return asString();,         },     }, ,     /**,      * Formats the structured data as described in RFC 5424.,      *,      * @param format           "full" will include the type and message. null will return only the STRUCTURED-DATA as,      *                         described in RFC 5424,      * @param structuredDataId The SD-ID as described in RFC 5424. If null the value in the StructuredData,      *                         will be used.,      * @return The formatted String.,      */,     public final String asString(final Format format, final StructuredDataId structuredDataId) {,         final StringBuilder sb = new StringBuilder();,         final boolean full = Format.FULL.equals(format);,         if (full) {,             final String type = getType();,             if (type == null) {,                 return sb.toString();,             },             sb.append(getType()).append(' ');,         },         StructuredDataId id = getId();,         if (id != null) {,             id = id.makeId(structuredDataId);,         } else {,             id = structuredDataId;,         },         if (id == null || id.getName() == null) {,             return sb.toString();,         },         sb.append('[');,         sb.append(id);,         sb.append(' ');,         appendMap(sb);,         sb.append(']');,         if (full) {,             final String msg = getFormat();,             if (msg != null) {,                 sb.append(' ').append(msg);,             },         },         return sb.toString();,     }, ,     /**,      * Formats the message and return it.,      * @return the formatted message.,      */,     @Override,     public String getFormattedMessage() {,         return asString(Format.FULL, null);,     }, ,     /**,      * Formats the message according the the specified format.],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/logging/log4j/message/ThreadDumpMessage.java,getParameters,113-113,[    /**],,
MT_CORRECTNESS,SWL_SLEEP_WITH_LOCK_HELD,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,testMessageWithLocks,53-53,[                Thread.sleep(200);],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,,72-80,[        final String expected = "ThreadDumpMessage[Title=\"Test\"]";,         assertEquals(expected, msg.toString());,     }, ,     private class Thread1 extends Thread {,         private final ReentrantLock lock;, ,         public Thread1(final ReentrantLock lock) {,             this.lock = lock;],,
MT_CORRECTNESS,ESync_EMPTY_SYNC,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,run,94-94,[            this.obj = obj;],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,,86-95,[            lock.unlock();,         },     }, ,     private class Thread2 extends Thread {,         private final Object obj;, ,         public Thread2(final Object obj) {,             this.obj = obj;,         }],,
STYLE,UC_USELESS_VOID_METHOD,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,run,95-95,[        }],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,176-179,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,272-275,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,278-281,[            expect(this.connection.createList(anyInt())).andAnswer(new IAnswer<DefaultNoSqlObject[]>() {,                 @Override,                 public DefaultNoSqlObject[] answer() throws Throwable {,                     return new DefaultNoSqlObject[(Integer) getCurrentArguments()[0]];],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,284-287,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,408-411,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,414-417,[            expect(this.connection.createList(anyInt())).andAnswer(new IAnswer<DefaultNoSqlObject[]>() {,                 @Override,                 public DefaultNoSqlObject[] answer() throws Throwable {,                     return new DefaultNoSqlObject[(Integer) getCurrentArguments()[0]];],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,420-423,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,426-429,[            expect(this.connection.createList(anyInt())).andAnswer(new IAnswer<DefaultNoSqlObject[]>() {,                 @Override,                 public DefaultNoSqlObject[] answer() throws Throwable {,                     return new DefaultNoSqlObject[(Integer) getCurrentArguments()[0]];],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,432-435,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
I18N,DM_CONVERT_CASE,org/apache/logging/log4j/nosql/appender/couchdb/CouchDbProvider.java,createNoSqlProvider,133-133,[                protocol = protocol.toLowerCase();],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/nosql/appender/mongodb/MongoDbProvider.java,createNoSqlProvider,168-168,[            } catch (final Exception e) {],,createNoSqlProvider,197-197,[                } catch (final Exception e) {],,
PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,org/apache/logging/log4j/nosql/appender/mongodb/MongoDbProvider.java,createNoSqlProvider,137-137,[                        description += " { " + address.getHost() + ", " + address.getPort() + " } ";],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/osgi/BundleTestInfo.java,<init>,44-44,[            fileReader = new FileReader(fileName);],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/AsyncLoggersBenchmark.java,down,73-73,[        new File("perftest.log").delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/AsyncLoggersBenchmark.java,up,63-63,[        new File("perftest.log").delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/Log4j1AsyncAppenderBenchmark.java,down,70-70,[            new File("perftest.log").delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/Log4j2AsyncAppenderBenchmark.java,down,70-70,[            new File("perftest.log").delete();],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/perf/jmh/Log4jLogEventBenchmark.java,testNoException,47-47,[        final Log4jLogEvent event = new Log4jLogEvent("a.b.c", null, "a.b.c", Level.INFO, MESSAGE, t);],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/Log4jLogEventBenchmark.java,setup,37-37,[        ERROR = new Exception("test");],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/Log4jLogEventBenchmark.java,setup,36-36,[        MESSAGE = new SimpleMessage("Test message");],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/LogbackAsyncAppenderBenchmark.java,down,72-72,[            new File("perftest.log").delete();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_latency.java,latency_AverageTime,193-193,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_latency.java,latency_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_latency.java,latency_SingleShotTime,362-362,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_latency.java,latency_Throughput,109-109,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_latencyBaseline.java,latencyBaseline_AverageTime,193-193,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_latencyBaseline.java,latencyBaseline_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_latencyBaseline.java,latencyBaseline_SingleShotTime,362-362,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_latencyBaseline.java,latencyBaseline_Throughput,109-109,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_throughput.java,throughput_AverageTime,193-193,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_throughput.java,throughput_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_throughput.java,throughput_SingleShotTime,362-362,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_throughput.java,throughput_Throughput,109-109,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_throughputBaseline.java,throughputBaseline_AverageTime,193-193,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_throughputBaseline.java,throughputBaseline_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_throughputBaseline.java,throughputBaseline_SingleShotTime,362-362,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j1AsyncAppenderBenchmark_throughputBaseline.java,throughputBaseline_Throughput,109-109,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_latency.java,latency_AverageTime,193-193,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_latency.java,latency_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_latency.java,latency_SingleShotTime,362-362,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_latency.java,latency_Throughput,109-109,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_latencyBaseline.java,latencyBaseline_AverageTime,193-193,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_latencyBaseline.java,latencyBaseline_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_latencyBaseline.java,latencyBaseline_SingleShotTime,362-362,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_latencyBaseline.java,latencyBaseline_Throughput,109-109,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_throughput.java,throughput_AverageTime,193-193,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_throughput.java,throughput_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_throughput.java,throughput_SingleShotTime,362-362,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_throughput.java,throughput_Throughput,109-109,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_throughputBaseline.java,throughputBaseline_AverageTime,193-193,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_throughputBaseline.java,throughputBaseline_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_throughputBaseline.java,throughputBaseline_SingleShotTime,362-362,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/Log4j2AsyncAppenderBenchmark_throughputBaseline.java,throughputBaseline_Throughput,109-109,[                    f_normalstate2_G = null;],,
